"interaction_name","lig_contributor","receptor_subunit","lig_contributor_group","lig_contributor_coeff","receptor_subunit_group","receptor_subunit_coeff","interaction_type","ligand_type","source"
"SEMA3D_NRP1_PLXNA4","SEMA3D","PLXNA4;NRP1","1","1","1;1","1","Secreted Signaling","","CellChat"
"SEMA3C_NRP2_PLXNA1","SEMA3C","PLXNA1;NRP2","1","1","1;1","1","Secreted Signaling","secreted","CellChat"
"SEMA3C_NRP2_PLXNA2","SEMA3C","NRP2;PLXNA2","1","1","1;1","1","Secreted Signaling","secreted","CellChat"
"SEMA3C_NRP2_PLXNA3","SEMA3C","PLXNA3;NRP2","1","1","1;1","1","Secreted Signaling","secreted","CellChat"
"SEMA3C_NRP2_PLXNA4","SEMA3C","PLXNA4;NRP2","1","1","1;1","1","Secreted Signaling","secreted","CellChat"
"SEMA3D_NRP2_PLXNA1","SEMA3D","PLXNA1;NRP2","1","1","1;1","1","Secreted Signaling","","CellChat"
"SEMA3D_NRP2_PLXNA2","SEMA3D","NRP2;PLXNA2","1","1","1;1","1","Secreted Signaling","","CellChat"
"SEMA3D_NRP2_PLXNA3","SEMA3D","PLXNA3;NRP2","1","1","1;1","1","Secreted Signaling","","CellChat"
"SEMA3D_NRP2_PLXNA4","SEMA3D","PLXNA4;NRP2","1","1","1;1","1","Secreted Signaling","","CellChat"
"SEMA3G_NRP2_PLXNA1","SEMA3G","PLXNA1;NRP2","1","1","1;1","1","Secreted Signaling","","CellChat"
"SEMA3G_NRP2_PLXNA2","SEMA3G","NRP2;PLXNA2","1","1","1;1","1","Secreted Signaling","","CellChat"
"SEMA3G_NRP2_PLXNA3","SEMA3G","PLXNA3;NRP2","1","1","1;1","1","Secreted Signaling","","CellChat"
"SEMA3G_NRP2_PLXNA4","SEMA3G","PLXNA4;NRP2","1","1","1;1","1","Secreted Signaling","","CellChat"
"SEMA3C_NRP1_NRP2","SEMA3C","NRP1;PLXND1;NRP2","1","1","1;1;1","1","Secreted Signaling","secreted","CellChat"
"SEMA3C_PLXND1","SEMA3C","PLXND1","1","1","1","1","Secreted Signaling","secreted","CellChat"
"ANXA1_FPR2","ANXA1","FPR2","1","1","1","1","Secreted Signaling","secreted","CellChat"
"GCG_GLP1R","GCG","GLP1R","1","1","1","1","Secreted Signaling","hormone","CellChat"
"IAPP_CALCR","IAPP","CALCR","1","1","1","1","Secreted Signaling","hormone","CellChat"
"IAPP_CALCRL","IAPP","CALCRL","1","1","1","1","Secreted Signaling","hormone","CellChat"
"PMCH_MERTK","PMCH","MERTK","1","1","1","1","Secreted Signaling","hormone","CellChat"
"PTH2_PTH1R","PTH2","PTH1R","1","1","1","1","Secreted Signaling","secreted","CellChat"
"PTH2_PTH2R","PTH2","PTH2R","1","1","1","1","Secreted Signaling","secreted","CellChat"
"COL1A2_ITGA2_ITGB1","COL1A2","ITGA2;ITGB1","1","1","1;1","1","ECM-Receptor","secreted","CellChat"
"COL4A1_ITGA2_ITGB1","COL4A1","ITGA2;ITGB1","1","1","1;1","1","ECM-Receptor","secreted","CellChat"
"COL4A2_ITGA2_ITGB1","COL4A2","ITGA2;ITGB1","1","1","1;1","1","ECM-Receptor","secreted","CellChat"
"COL4A3_ITGA2_ITGB1","COL4A3","ITGA2;ITGB1","1","1","1;1","1","ECM-Receptor","secreted","CellChat"
"COL4A4_ITGA2_ITGB1","COL4A4","ITGA2;ITGB1","1","1","1;1","1","ECM-Receptor","secreted","CellChat"
"COL4A5_ITGA2_ITGB1","COL4A5","ITGA2;ITGB1","1","1","1;1","1","ECM-Receptor","secreted","CellChat"
"COL6A1_ITGA2_ITGB1","COL6A1","ITGA2;ITGB1","1","1","1;1","1","ECM-Receptor","secreted","CellChat"
"COL6A5_ITGA2_ITGB1","COL6A5","ITGA2;ITGB1","1","1","1;1","1","ECM-Receptor","secreted","CellChat"
"COL9A1_ITGA2_ITGB1","COL9A1","ITGA2;ITGB1","1","1","1;1","1","ECM-Receptor","secreted","CellChat"
"FN1_ITGA4_ITGB1","FN1","ITGA4;ITGB1","1","1","1;1","1","ECM-Receptor","secreted","CellChat"
"FN1_ITGA8_ITGB1","FN1","ITGA8;ITGB1","1","1","1;1","1","ECM-Receptor","secreted","CellChat"
"LAMA2_ITGA2_ITGB1","LAMA2","ITGA2;ITGB1","1","1","1;1","1","ECM-Receptor","secreted","CellChat"
"LAMA3_ITGA2_ITGB1","LAMA3","ITGA2;ITGB1","1","1","1;1","1","ECM-Receptor","secreted","CellChat"
"LAMA4_ITGA2_ITGB1","LAMA4","ITGA2;ITGB1","1","1","1;1","1","ECM-Receptor","","CellChat"
"LAMA2_ITGA6_ITGB1","LAMA2","ITGA6;ITGB1","1","1","1;1","1","ECM-Receptor","secreted","CellChat"
"LAMA3_ITGA6_ITGB1","LAMA3","ITGA6;ITGB1","1","1","1;1","1","ECM-Receptor","secreted","CellChat"
"LAMA4_ITGA6_ITGB1","LAMA4","ITGA6;ITGB1","1","1","1;1","1","ECM-Receptor","","CellChat"
"TNC_ITGA8_ITGB1","TNC","ITGA8;ITGB1","1","1","1;1","1","ECM-Receptor","secreted","CellChat"
"TNR_ITGA8_ITGB1","TNR","ITGA8;ITGB1","1","1","1;1","1","ECM-Receptor","","CellChat"
"NPNT1_ITGA8_ITGB1","FREM1;NPNT;FRAS1","ITGA8;ITGB1","1;1;1","1","1;1","1","ECM-Receptor","","CellChat"
"NPNT2_ITGA8_ITGB1","FREM2;NPNT;FRAS1","ITGA8;ITGB1","1;1;1","1","1;1","1","ECM-Receptor","","CellChat"
"FN1_ITGAV_ITGB1","FN1","ITGAV;ITGB1","1","1","1;1","1","ECM-Receptor","secreted","CellChat"
"FN1_ITGA4_ITGB7","FN1","ITGA4;ITGB7","1","1","1;1","1","ECM-Receptor","secreted","CellChat"
"FN1_ITGAV_ITGB3","FN1","ITGAV;ITGB3","1","1","1;1","1","ECM-Receptor","secreted","CellChat"
"VWF_ITGAV_ITGB3","VWF","ITGAV;ITGB3","1","1","1;1","1","ECM-Receptor","secreted","CellChat"
"TNC_ITGAV_ITGB3","TNC","ITGAV;ITGB3","1","1","1;1","1","ECM-Receptor","secreted","CellChat"
"TNR_ITGAV_ITGB3","TNR","ITGAV;ITGB3","1","1","1;1","1","ECM-Receptor","","CellChat"
"FN1_ITGA2B_ITGB3","FN1","ITGA2B;ITGB3","1","1","1;1","1","ECM-Receptor","secreted","CellChat"
"VWF_ITGA2B_ITGB3","VWF","ITGA2B;ITGB3","1","1","1;1","1","ECM-Receptor","secreted","CellChat"
"TNC_ITGA2B_ITGB3","TNC","ITGA2B;ITGB3","1","1","1;1","1","ECM-Receptor","secreted","CellChat"
"TNR_ITGA2B_ITGB3","TNR","ITGA2B;ITGB3","1","1","1;1","1","ECM-Receptor","","CellChat"
"TNC_ITGAV_ITGB6","TNC","ITGAV;ITGB6","1","1","1;1","1","ECM-Receptor","secreted","CellChat"
"TNR_ITGAV_ITGB6","TNR","ITGAV;ITGB6","1","1","1;1","1","ECM-Receptor","","CellChat"
"FN1_ITGAV_ITGB6","FN1","ITGAV;ITGB6","1","1","1;1","1","ECM-Receptor","secreted","CellChat"
"FN1_ITGAV_ITGB8","FN1","ITGAV;ITGB8","1","1","1;1","1","ECM-Receptor","secreted","CellChat"
"LAMA2_ITGAV_ITGB8","LAMA2","ITGAV;ITGB8","1","1","1;1","1","ECM-Receptor","secreted","CellChat"
"LAMA3_ITGAV_ITGB8","LAMA3","ITGAV;ITGB8","1","1","1;1","1","ECM-Receptor","secreted","CellChat"
"LAMA4_ITGAV_ITGB8","LAMA4","ITGAV;ITGB8","1","1","1;1","1","ECM-Receptor","","CellChat"
"COL1A2_ITGAV_ITGB8","COL1A2","ITGAV;ITGB8","1","1","1;1","1","ECM-Receptor","secreted","CellChat"
"COL4A1_ITGAV_ITGB8","COL4A1","ITGAV;ITGB8","1","1","1;1","1","ECM-Receptor","secreted","CellChat"
"COL4A2_ITGAV_ITGB8","COL4A2","ITGAV;ITGB8","1","1","1;1","1","ECM-Receptor","secreted","CellChat"
"COL4A3_ITGAV_ITGB8","COL4A3","ITGAV;ITGB8","1","1","1;1","1","ECM-Receptor","secreted","CellChat"
"COL4A4_ITGAV_ITGB8","COL4A4","ITGAV;ITGB8","1","1","1;1","1","ECM-Receptor","secreted","CellChat"
"COL4A5_ITGAV_ITGB8","COL4A5","ITGAV;ITGB8","1","1","1;1","1","ECM-Receptor","secreted","CellChat"
"COL6A1_ITGAV_ITGB8","COL6A1","ITGAV;ITGB8","1","1","1;1","1","ECM-Receptor","secreted","CellChat"
"COL6A5_ITGAV_ITGB8","COL6A5","ITGAV;ITGB8","1","1","1;1","1","ECM-Receptor","secreted","CellChat"
"COL9A1_ITGAV_ITGB8","COL9A1","ITGAV;ITGB8","1","1","1;1","1","ECM-Receptor","secreted","CellChat"
"LAMA2_ITGA6_ITGB4","LAMA2","ITGA6;ITGB4","1","1","1;1","1","ECM-Receptor","secreted","CellChat"
"LAMA3_ITGA6_ITGB4","LAMA3","ITGA6;ITGB4","1","1","1;1","1","ECM-Receptor","secreted","CellChat"
"LAMA4_ITGA6_ITGB4","LAMA4","ITGA6;ITGB4","1","1","1;1","1","ECM-Receptor","","CellChat"
"FN1_CD44","FN1","CD44","1","1","1","1","ECM-Receptor","secreted","CellChat"
"COL1A2_CD44","COL1A2","CD44","1","1","1","1","ECM-Receptor","secreted","CellChat"
"COL4A1_CD44","COL4A1","CD44","1","1","1","1","ECM-Receptor","secreted","CellChat"
"COL4A2_CD44","COL4A2","CD44","1","1","1","1","ECM-Receptor","secreted","CellChat"
"COL4A3_CD44","COL4A3","CD44","1","1","1","1","ECM-Receptor","secreted","CellChat"
"COL4A4_CD44","COL4A4","CD44","1","1","1","1","ECM-Receptor","secreted","CellChat"
"COL4A5_CD44","COL4A5","CD44","1","1","1","1","ECM-Receptor","secreted","CellChat"
"COL6A1_CD44","COL6A1","CD44","1","1","1","1","ECM-Receptor","secreted","CellChat"
"COL6A5_CD44","COL6A5","CD44","1","1","1","1","ECM-Receptor","secreted","CellChat"
"COL9A1_CD44","COL9A1","CD44","1","1","1","1","ECM-Receptor","secreted","CellChat"
"LAMA2_CD44","LAMA2","CD44","1","1","1","1","ECM-Receptor","secreted","CellChat"
"LAMA3_CD44","LAMA3","CD44","1","1","1","1","ECM-Receptor","secreted","CellChat"
"LAMA4_CD44","LAMA4","CD44","1","1","1","1","ECM-Receptor","","CellChat"
"COL1A2_SDC1","COL1A2","SDC1","1","1","1","1","ECM-Receptor","secreted","CellChat"
"COL4A1_SDC1","COL4A1","SDC1","1","1","1","1","ECM-Receptor","secreted","CellChat"
"COL4A2_SDC1","COL4A2","SDC1","1","1","1","1","ECM-Receptor","secreted","CellChat"
"COL4A3_SDC1","COL4A3","SDC1","1","1","1","1","ECM-Receptor","secreted","CellChat"
"COL4A4_SDC1","COL4A4","SDC1","1","1","1","1","ECM-Receptor","secreted","CellChat"
"COL4A5_SDC1","COL4A5","SDC1","1","1","1","1","ECM-Receptor","secreted","CellChat"
"COL6A1_SDC1","COL6A1","SDC1","1","1","1","1","ECM-Receptor","secreted","CellChat"
"COL6A5_SDC1","COL6A5","SDC1","1","1","1","1","ECM-Receptor","secreted","CellChat"
"COL9A1_SDC1","COL9A1","SDC1","1","1","1","1","ECM-Receptor","secreted","CellChat"
"FN1_SDC1","FN1","SDC1","1","1","1","1","ECM-Receptor","secreted","CellChat"
"TNC_SDC1","TNC","SDC1","1","1","1","1","ECM-Receptor","secreted","CellChat"
"TNR_SDC1","TNR","SDC1","1","1","1","1","ECM-Receptor","","CellChat"
"LAMA2_SV2B","LAMA2","SV2B","1","1","1","1","ECM-Receptor","secreted","CellChat"
"LAMA3_SV2B","LAMA3","SV2B","1","1","1","1","ECM-Receptor","secreted","CellChat"
"LAMA4_SV2B","LAMA4","SV2B","1","1","1","1","ECM-Receptor","","CellChat"
"LAMA2_SV2C","LAMA2","SV2C","1","1","1","1","ECM-Receptor","secreted","CellChat"
"LAMA3_SV2C","LAMA3","SV2C","1","1","1","1","ECM-Receptor","secreted","CellChat"
"LAMA4_SV2C","LAMA4","SV2C","1","1","1","1","ECM-Receptor","","CellChat"
"VWF_GP1BA_GP1BB_GP5_GP9","VWF","GP5;GP1BA;GP1BB;GP9","1","1","1;1;1;1","1","ECM-Receptor","secreted","CellChat"
"ANXA1_FPR2_LXA4","ANXA1","FPR2;FPR3","1","1","1;1","1","Secreted Signaling","secreted","CellChat"
"APP_CD74","APP","CD74","1","1","1","1","Cell-Cell Contact","","CellChat"
"CADM1_CADM1","CADM1","CADM1","1","1","1","1","Cell-Cell Contact","","CellChat"
"CD34_SELP","CD34","SELP","1","1","1","1","Cell-Cell Contact","","CellChat"
"PTPRC_CD22","PTPRC","CD22","1","1","1","1","Cell-Cell Contact","","CellChat"
"PTPRC_MRC1","PTPRC","MRC1","1","1","1","1","Cell-Cell Contact","","CellChat"
"CD48_CD244A","CD48","CD244","1","1","1","1","Cell-Cell Contact","","CellChat"
"CDH4_CDH4","CDH4","CDH4","1","1","1","1","Cell-Cell Contact","","CellChat"
"CDH1_CDH1","CDH1","CDH1","1","1","1","1","Cell-Cell Contact","","CellChat"
"CDH1_ITGA1_ITGB1","CDH1","ITGA2;ITGB1","1","1","1;1","1","Cell-Cell Contact","","CellChat"
"CLDN11_CLDN11","CLDN11","CLDN11","1","1","1","1","Cell-Cell Contact","","CellChat"
"NFASC_CNTN1_CNTNAP1","NFASC","CNTN1;CNTNAP1","1","1","1;1","1","Cell-Cell Contact","","CellChat"
"CNTN2_CNTN2_CNTNAP2","CNTN2","CNTN2;CNTNAP2","1","1","1;1","1","Cell-Cell Contact","","CellChat"
"CNTN2_CNTN2","CNTN2","CNTN2","1","1","1","1","Cell-Cell Contact","","CellChat"
"CNTN1_NRCAM","CNTN1","NRCAM","1","1","1","1","Cell-Cell Contact","","CellChat"
"EFNA5_EPHA2","EFNA5","EPHA2","1","1","1","1","Cell-Cell Contact","","CellChat"
"EFNA5_EPHA3","EFNA5","EPHA3","1","1","1","1","Cell-Cell Contact","","CellChat"
"EFNA5_EPHA4","EFNA5","EPHA4","1","1","1","1","Cell-Cell Contact","","CellChat"
"EFNA5_EPHA5","EFNA5","EPHA5","1","1","1","1","Cell-Cell Contact","","CellChat"
"EFNA5_EPHA7","EFNA5","EPHA7","1","1","1","1","Cell-Cell Contact","","CellChat"
"EFNA5_EPHB2","EFNA5","EPHB2","1","1","1","1","Cell-Cell Contact","","CellChat"
"ESAM_ESAM","ESAM","ESAM","1","1","1","1","Cell-Cell Contact","","CellChat"
"ICOSL_ICOS","ICOSLG","ICOS","1","1","1","1","Cell-Cell Contact","","CellChat"
"LCK_CD8A_CD8B1","LCK","CD8B;CD8A","1","1","1;1","1","Cell-Cell Contact","","CellChat"
"MAG_MAG","MAG","MAG","1","1","1","1","Cell-Cell Contact","","CellChat"
"HLA-B_CD8A","HLA-B","CD8A","1","1","1","1","Cell-Cell Contact","","CellChat"
"HLA-E_CD8A","HLA-E","CD8A","1","1","1","1","Cell-Cell Contact","","CellChat"
"HLA-G_CD8A","HLA-G","CD8A","1","1","1","1","Cell-Cell Contact","","CellChat"
"HLA-B_CD8B","HLA-B","CD8B","1","1","1","1","Cell-Cell Contact","","CellChat"
"HLA-E_CD8B","HLA-E","CD8B","1","1","1","1","Cell-Cell Contact","","CellChat"
"HLA-G_CD8B","HLA-G","CD8B","1","1","1","1","Cell-Cell Contact","","CellChat"
"HLA-B_CD8B2","HLA-B","CD8B2","1","1","1","1","Cell-Cell Contact","","CellChat"
"HLA-E_CD8B2","HLA-E","CD8B2","1","1","1","1","Cell-Cell Contact","","CellChat"
"HLA-G_CD8B2","HLA-G","CD8B2","1","1","1","1","Cell-Cell Contact","","CellChat"
"HLA-G_LILRB1","HLA-G","LILRB1","1","1","1","1","Cell-Cell Contact","","CellChat"
"HLA-G_LILRB2","HLA-G","LILRB2","1","1","1","1","Cell-Cell Contact","","CellChat"
"HLA-B_KIR3DL2","HLA-B","KIR3DL2","1","1","1","1","Cell-Cell Contact","","CellChat"
"HLA-E_KLRC1","HLA-E","KLRC1","1","1","1","1","Cell-Cell Contact","","CellChat"
"HLA-E_KLRK1","HLA-E","KLRK1","1","1","1","1","Cell-Cell Contact","","CellChat"
"HLA-E_CD94:NKG2A","HLA-E","KLRC1;KLRD1","1","1","1;1","1","Cell-Cell Contact","","CellChat"
"ULBP1_KLRK1","ULBP1","KLRK1","1","1","1","1","Cell-Cell Contact","","CellChat"
"RAET1G_KLRK1","RAET1G","KLRK1","1","1","1","1","Cell-Cell Contact","secreted","CellChat"
"MPZL1_MPZL1","MPZL1","MPZL1","1","1","1","1","Cell-Cell Contact","","CellChat"
"NCAM1_NCAM1","NCAM1","NCAM1","1","1","1","1","Cell-Cell Contact","secreted","CellChat"
"NCAM1_NCAM2","NCAM1","NCAM2","1","1","1","1","Cell-Cell Contact","secreted","CellChat"
"NECTIN3_TIGIT","NECTIN3","TIGIT","1","1","1","1","Cell-Cell Contact","","CellChat"
"NEGR1_NEGR1","NEGR1","NEGR1","1","1","1","1","Cell-Cell Contact","","CellChat"
"LRRC4C_NTNG1","LRRC4C","NTNG1","1","1","1","1","Cell-Cell Contact","","CellChat"
"DLL4_NOTCH3","DLL4","NOTCH3","1","1","1","1","Cell-Cell Contact","","CellChat"
"JAG1_NOTCH3","JAG1","NOTCH3","1","1","1","1","Cell-Cell Contact","","CellChat"
"PECAM1_PECAM1","PECAM1","PECAM1","1","1","1","1","Cell-Cell Contact","","CellChat"
"PTPRM_PTPRM","PTPRM","PTPRM","1","1","1","1","Cell-Cell Contact","","CellChat"
"SEMA6D_PLXNA1_KDR","SEMA6D","KDR;PLXNA1","1","1","1;1","1","Cell-Cell Contact","","CellChat"
"SEMA6D_PLXNA1_TREM2","SEMA6D","TREM2;TYROBP;PLXNA1","1","1","1;1;1","1","Cell-Cell Contact","","CellChat"
"SEMA6D_PLXNA1","SEMA6D","PLXNA1","1","1","1","1","Cell-Cell Contact","","CellChat"
"SEMA6A_PLXNA2","SEMA6A","PLXNA2","1","1","1","1","Cell-Cell Contact","","CellChat"
"SEMA6A_PLXNA4","SEMA6A","PLXNA4","1","1","1","1","Cell-Cell Contact","","CellChat"
"THY1_ITGAV_ITGB3","THY1","ITGAV;ITGB3","1","1","1;1","1","Cell-Cell Contact","","CellChat"
"ITGA4_ITGB1_VCAM1","ITGA4;ITGB1","VCAM1","1;1","1","1","1","Cell-Cell Contact","","CellChat"
"ITGA4_ITGB7_VCAM1","ITGA4;ITGB7","VCAM1","1;1","1","1","1","Cell-Cell Contact","","CellChat"
"GJA3_GJC1","GJA3","GJC1","1","1","1","1","Cell-Cell Contact","","CellChat"
"CLDN1_CLDN1","CLDN1","CLDN1","1","1","1","1","Cell-Cell Contact","","CellChat"
"CLDN2_CLDN2","CLDN2","CLDN2","1","1","1","1","Cell-Cell Contact","","CellChat"
"CLDN3_CLDN3","CLDN3","CLDN3","1","1","1","1","Cell-Cell Contact","","CellChat"
"PCDHB2_PCDHB2","PCDHB2","PCDHB2","1","1","1","1","Cell-Cell Contact","","CellChat"
"PCDHB4_PCDHB4","PCDHB4","PCDHB4","1","1","1","1","Cell-Cell Contact","","CellChat"
"IAPP_CALCR_RAMP3","IAPP","RAMP3;CALCR","1","1","1;1","1","Secreted Signaling","hormone","CellChat"
"Acetylcholine-Ach-CHAT_SLC10A4_CHRN_A1_2B1DE","SLC10A4;CHAT","CHRNA1;CHRNB1;CHRND;CHRNE","1;1","1","1;1;1;1","1","Non-protein Signaling","","CellChat"
"Acetylcholine-Ach-CHAT_SLC10A4_CHRN_A1_2B1DG","SLC10A4;CHAT","CHRNA1;CHRNB1;CHRND;CHRNG","1;1","1","1;1;1;1","1","Non-protein Signaling","","CellChat"
"Acetylcholine-Ach-CHAT_SLC18A3_CHRN_A1_2B1DE","SLC18A3;CHAT","CHRNA1;CHRNB1;CHRND;CHRNE","1;1","1","1;1;1;1","1","Non-protein Signaling","","CellChat"
"Acetylcholine-Ach-CHAT_SLC18A3_CHRN_A1_2B1DG","SLC18A3;CHAT","CHRNA1;CHRNB1;CHRND;CHRNG","1;1","1","1;1;1;1","1","Non-protein Signaling","","CellChat"
"Acetylcholine-Ach-CHAT_SLC5A7_CHRN_A1_2B1DE","SLC5A7;CHAT","CHRNA1;CHRNB1;CHRND;CHRNE","1;1","1","1;1;1;1","1","Non-protein Signaling","","CellChat"
"Acetylcholine-Ach-CHAT_SLC5A7_CHRN_A1_2B1DG","SLC5A7;CHAT","CHRNA1;CHRNB1;CHRND;CHRNG","1;1","1","1;1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC32A1_GABR_A1B3G2","SLC32A1;GAD1","GABRA1;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC32A1_GABR_A1B2G2","SLC32A1;GAD1","GABRA1;GABRG2;GABRB2","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC32A1_GABR_A1B2","SLC32A1;GAD1","GABRA1;GABRB2","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC32A1_GABR_A1B3","SLC32A1;GAD1","GABRA1;GABRB3","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC32A1_GABR_A1B2D","SLC32A1;GAD1","GABRA1;GABRD;GABRB2","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC32A1_GABR_A2B3G2","SLC32A1;GAD1","GABRA2;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC32A1_GABR_A3B3G2","SLC32A1;GAD1","GABRA3;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC32A1_GABR_A3B3Q","SLC32A1;GAD1","GABRQ;GABRA3;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC32A1_GABR_A3B3E","SLC32A1;GAD1","GABRA3;GABRE;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC32A1_GABR_A4B3G2","SLC32A1;GAD1","GABRA4;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC32A1_GABR_A4B3D","SLC32A1;GAD1","GABRA4;GABRD;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC32A1_GABR_A4B2D","SLC32A1;GAD1","GABRA4;GABRD;GABRB2","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC32A1_GABR_A5B3G2","SLC32A1;GAD1","GABRA5;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC32A1_GABR_A6B3G2","SLC32A1;GAD1","GABRA6;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC32A1_GABR_A6B3D","SLC32A1;GAD1","GABRA6;GABRD;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A1_GABR_A1B3G2","GAD1;SLC6A1","GABRA1;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A1_GABR_A1B2G2","GAD1;SLC6A1","GABRA1;GABRG2;GABRB2","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A1_GABR_A1B2","GAD1;SLC6A1","GABRA1;GABRB2","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A1_GABR_A1B3","GAD1;SLC6A1","GABRA1;GABRB3","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A1_GABR_A1B2D","GAD1;SLC6A1","GABRA1;GABRD;GABRB2","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A1_GABR_A2B3G2","GAD1;SLC6A1","GABRA2;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A1_GABR_A3B3G2","GAD1;SLC6A1","GABRA3;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A1_GABR_A3B3Q","GAD1;SLC6A1","GABRQ;GABRA3;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A1_GABR_A3B3E","GAD1;SLC6A1","GABRA3;GABRE;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A1_GABR_A4B3G2","GAD1;SLC6A1","GABRA4;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A1_GABR_A4B3D","GAD1;SLC6A1","GABRA4;GABRD;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A1_GABR_A4B2D","GAD1;SLC6A1","GABRA4;GABRD;GABRB2","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A1_GABR_A5B3G2","GAD1;SLC6A1","GABRA5;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A1_GABR_A6B3G2","GAD1;SLC6A1","GABRA6;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A1_GABR_A6B3D","GAD1;SLC6A1","GABRA6;GABRD;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A11_GABR_A1B3G2","GAD1;SLC6A11","GABRA1;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A11_GABR_A1B2G2","GAD1;SLC6A11","GABRA1;GABRG2;GABRB2","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A11_GABR_A1B2","GAD1;SLC6A11","GABRA1;GABRB2","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A11_GABR_A1B3","GAD1;SLC6A11","GABRA1;GABRB3","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A11_GABR_A1B2D","GAD1;SLC6A11","GABRA1;GABRD;GABRB2","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A11_GABR_A2B3G2","GAD1;SLC6A11","GABRA2;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A11_GABR_A3B3G2","GAD1;SLC6A11","GABRA3;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A11_GABR_A3B3Q","GAD1;SLC6A11","GABRQ;GABRA3;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A11_GABR_A3B3E","GAD1;SLC6A11","GABRA3;GABRE;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A11_GABR_A4B3G2","GAD1;SLC6A11","GABRA4;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
